1329567001 1 0 0 0 0
1329568721 1 1 0 0 0
1329570341 2 1 0 0 0
1329571120 3 1 0 0 0
1329571483 3 1 1 0 0
1329571603 4 1 1 0 0
1329576039 5 1 1 0 0
1329576120 6 1 1 0 0
1329576659 7 1 1 0 0
1329577774 7 2 1 0 0
1329578028 7 3 1 0 0
1329578264 7 4 1 0 0
1329578415 7 5 1 0 0
1329578523 8 5 1 0 0
1329578647 8 6 1 0 0
1329578757 9 6 1 0 0
1329579360 9 7 1 0 0
1329579457 9 8 1 0 0
1329579910 9 9 1 0 0
1329580105 10 9 1 0 0
1329580363 11 9 1 0 0
1329581508 12 9 1 0 0
1329581747 13 9 1 0 0
1329582074 14 9 1 0 0
1329584269 15 9 1 0 0
1329584452 15 9 2 0 0
1329613636 16 9 2 0 0
1329615471 17 9 2 0 0
1329641907 17 10 2 0 0
1329642418 17 11 2 0 0
1329642476 17 12 2 0 0
1329642581 17 12 3 0 0
1329642890 17 12 4 0 0
1329643115 17 12 4 0 1
1329643437 18 12 4 0 1
1329643576 19 12 4 0 1
1329644565 20 12 4 0 1
1329645673 21 12 4 0 1
1329648246 21 13 4 0 1
1329650488 22 13 4 0 1
1329650696 23 13 4 0 1
1329651103 24 13 4 0 1
1329651173 24 14 4 0 1
1329651377 24 15 4 0 1
1329651527 25 15 4 0 1
1329652676 26 15 4 0 1
1329652776 27 15 4 0 1
1329654124 28 15 4 0 1
1329655787 28 16 4 0 1
1329656288 29 16 4 0 1
1329656654 30 16 4 0 1
1329656868 30 17 4 0 1
1329657030 30 18 4 0 1
1329657649 31 18 4 0 1
1329657729 31 18 4 1 1
1329657736 31 18 4 2 1
1329658529 31 18 4 3 1
